leaf,kernel,mode,radius,L,neighbours,count,total,key,threshold,maxPointsLeaf
482955,cube,polar,8,1.95312,10,76,76,0,16,128
482935,cube,polar,8,3.90625,119,120,120,0,16,128
482936,cube,polar,8,3.90625,17,17,17,0,16,128
575541,cube,polar,8,3.90625,3,20,32,0,16,128
575534,cube,polar,8,3.90625,15,90,90,0,16,128
575535,cube,polar,8,3.90625,0,55,55,0,16,128
575536,cube,polar,8,3.90625,6,11,42,0,16,128
575531,cube,polar,8,1.95312,3,9,25,0,16,128
575497,cube,polar,8,3.90625,0,23,95,0,16,128
575498,cube,polar,8,3.90625,0,17,79,0,16,128
575378,cube,polar,8,3.90625,0,27,103,0,16,128
575101,cube,polar,8,3.90625,8,70,70,0,16,128
575102,cube,polar,8,3.90625,0,34,34,0,16,128
575000,cube,polar,8,3.90625,11,83,83,0,16,128
575001,cube,polar,8,3.90625,7,72,72,0,16,128
575010,cube,polar,8,1.95312,25,25,25,0,16,128
575012,cube,polar,8,1.95312,19,20,20,0,16,128
575002,cube,polar,8,1.95312,30,30,30,0,16,128
575005,cube,polar,8,1.95312,28,29,29,0,16,128
574975,cube,polar,8,7.81249,10,69,69,0,16,128
574976,cube,polar,8,3.90625,28,28,28,0,16,128
574978,cube,polar,8,3.90625,14,23,23,0,16,128
574981,cube,polar,8,3.90625,54,80,80,0,16,128
574983,cube,polar,8,3.90625,29,29,29,0,16,128
574676,cube,polar,8,15.625,2,3,34,0,16,128
574678,cube,polar,8,15.625,25,38,44,0,16,128
574911,cube,polar,8,3.90625,33,60,60,0,16,128
574912,cube,polar,8,3.90625,51,85,85,0,16,128
574922,cube,polar,8,3.90625,35,35,35,0,16,128
574923,cube,polar,8,3.90625,43,43,43,0,16,128
574924,cube,polar,8,3.90625,22,37,37,0,16,128
574925,cube,polar,8,3.90625,28,43,43,0,16,128
574882,cube,polar,8,3.90625,82,85,85,0,16,128
574893,cube,polar,8,3.90625,34,84,84,0,16,128
574894,cube,polar,8,3.90625,8,62,62,0,16,128
574883,cube,polar,8,1.95312,18,19,19,0,16,128
574884,cube,polar,8,1.95312,18,31,31,0,16,128
574885,cube,polar,8,1.95312,23,42,42,0,16,128
574875,cube,polar,8,1.95312,4,27,27,0,16,128
574876,cube,polar,8,1.95312,3,21,21,0,16,128
574866,cube,polar,8,1.95312,3,17,39,0,16,128
574867,cube,polar,8,1.95312,0,21,21,0,16,128
574869,cube,polar,8,1.95312,25,33,33,0,16,128
574870,cube,polar,8,1.95312,13,20,20,0,16,128
574873,cube,polar,8,1.95312,1,6,29,0,16,128
574774,cube,polar,8,3.90625,7,80,80,0,16,128
574775,cube,polar,8,3.90625,6,66,66,0,16,128
574703,cube,polar,8,7.81249,33,34,34,0,16,128
574701,cube,polar,8,3.90625,18,34,42,0,16,128
574702,cube,polar,8,3.90625,48,85,85,0,16,128
574697,cube,polar,8,1.95312,0,6,24,0,16,128
574700,cube,polar,8,1.95312,10,25,25,0,16,128
574689,cube,polar,8,1.95312,10,21,21,0,16,128
574690,cube,polar,8,1.95312,26,27,27,0,16,128
574691,cube,polar,8,1.95312,15,24,24,0,16,128
574645,cube,polar,8,7.81249,55,74,76,0,16,128
574630,cube,polar,8,3.90625,25,37,37,0,16,128
574639,cube,polar,8,3.90625,41,125,125,0,16,128
574640,cube,polar,8,3.90625,2,19,19,0,16,128
574637,cube,polar,8,1.95312,15,17,17,0,16,128
574638,cube,polar,8,1.95312,24,24,24,0,16,128
310636,cube,polar,8,3.90625,8,68,68,0,16,128
310487,cube,polar,8,1.95312,49,89,89,0,16,128
310488,cube,polar,8,1.95312,54,80,80,0,16,128
310493,cube,polar,8,1.95312,33,52,52,0,16,128
310494,cube,polar,8,1.95312,6,19,19,0,16,128
310451,cube,polar,8,1.95312,69,124,124,0,16,128
310452,cube,polar,8,1.95312,60,93,93,0,16,128
310481,cube,polar,8,0.976562,15,23,23,0,16,128
310483,cube,polar,8,0.976562,8,14,34,0,16,128
310484,cube,polar,8,0.976562,6,18,28,0,16,128
310485,cube,polar,8,0.976562,21,26,26,0,16,128
310472,cube,polar,8,0.976562,5,19,19,0,16,128
310473,cube,polar,8,0.976562,8,42,42,0,16,128
310396,cube,polar,8,1.95312,35,35,35,0,16,128
310401,cube,polar,8,1.95312,93,115,115,0,16,128
310402,cube,polar,8,1.95312,16,26,26,0,16,128
309209,cube,polar,8,1.95312,56,56,56,0,16,128
309228,cube,polar,8,1.95312,6,45,45,0,16,128
309223,cube,polar,8,0.976562,18,20,20,0,16,128
309183,cube,polar,8,1.95312,39,39,39,0,16,128
309193,cube,polar,8,1.95312,61,61,61,0,16,128
309197,cube,polar,8,1.95312,29,29,29,0,16,128
309164,cube,polar,8,1.95312,61,101,101,0,16,128
309182,cube,polar,8,1.95312,65,100,100,0,16,128
309166,cube,polar,8,0.976562,17,19,19,0,16,128
309167,cube,polar,8,0.976562,26,26,26,0,16,128
309171,cube,polar,8,0.976562,14,17,17,0,16,128
309147,cube,polar,8,0.976562,10,17,17,0,16,128
309148,cube,polar,8,0.976562,17,25,25,0,16,128
309149,cube,polar,8,0.976562,13,18,18,0,16,128
309088,cube,polar,8,1.95312,59,89,89,0,16,128
309089,cube,polar,8,1.95312,82,128,128,0,16,128
309107,cube,polar,8,1.95312,94,94,94,0,16,128
309108,cube,polar,8,1.95312,11,79,79,0,16,128
309111,cube,polar,8,0.976562,38,41,41,0,16,128
309113,cube,polar,8,0.976562,18,19,19,0,16,128
309114,cube,polar,8,0.976562,20,22,22,0,16,128
309104,cube,polar,8,0.976562,20,31,31,0,16,128
309106,cube,polar,8,0.976562,17,31,31,0,16,128
309003,cube,polar,8,3.90625,16,52,52,0,16,128
309027,cube,polar,8,3.90625,59,85,85,0,16,128
309080,cube,polar,8,1.95312,22,102,102,0,16,128
309081,cube,polar,8,1.95312,5,27,27,0,16,128
309082,cube,polar,8,1.95312,16,17,17,0,16,128
309083,cube,polar,8,1.95312,43,95,95,0,16,128
309086,cube,polar,8,1.95312,26,30,30,0,16,128
309087,cube,polar,8,1.95312,32,42,42,0,16,128
309028,cube,polar,8,1.95312,32,42,42,0,16,128
309031,cube,polar,8,1.95312,52,67,67,0,16,128
309032,cube,polar,8,1.95312,63,91,91,0,16,128
309035,cube,polar,8,1.95312,77,89,89,0,16,128
297648,cube,polar,8,3.90625,119,119,119,0,16,128
158157,cube,polar,8,3.90625,58,91,91,0,16,128
158171,cube,polar,8,1.95312,34,85,85,0,16,128
158172,cube,polar,8,1.95312,19,36,36,0,16,128
158177,cube,polar,8,1.95312,30,47,47,0,16,128
158178,cube,polar,8,1.95312,34,84,84,0,16,128
158170,cube,polar,8,1.95312,16,37,112,0,16,128
115743,cube,polar,8,7.81249,8,17,17,0,16,128
115720,cube,polar,8,3.90625,6,16,101,0,16,128
115738,cube,polar,8,3.90625,1,36,36,0,16,128
115739,cube,polar,8,3.90625,0,1,28,0,16,128
115740,cube,polar,8,3.90625,20,22,22,0,16,128
115721,cube,polar,8,1.95312,12,26,26,0,16,128
115727,cube,polar,8,1.95312,8,23,23,0,16,128
115728,cube,polar,8,1.95312,1,44,44,0,16,128
115712,cube,polar,8,1.95312,11,45,45,0,16,128
115697,cube,polar,8,1.95312,21,29,29,0,16,128
115698,cube,polar,8,1.95312,35,61,61,0,16,128
115710,cube,polar,8,1.95312,61,93,93,0,16,128
115711,cube,polar,8,1.95312,16,39,39,0,16,128
115682,cube,polar,8,1.95312,19,40,40,0,16,128
115683,cube,polar,8,1.95312,37,123,123,0,16,128
115695,cube,polar,8,1.95312,7,15,37,0,16,128
115696,cube,polar,8,1.95312,6,7,18,0,16,128
115667,cube,polar,8,1.95312,12,59,59,0,16,128
115680,cube,polar,8,1.95312,21,102,102,0,16,128
115681,cube,polar,8,1.95312,11,34,34,0,16,128
115668,cube,polar,8,0.976562,14,24,24,0,16,128
115671,cube,polar,8,0.976562,17,18,18,0,16,128
115594,cube,polar,8,1.95312,32,124,124,0,16,128
115621,cube,polar,8,1.95312,41,108,108,0,16,128
115595,cube,polar,8,0.976562,16,28,28,0,16,128
115596,cube,polar,8,0.976562,6,19,19,0,16,128
115598,cube,polar,8,0.976562,26,32,32,0,16,128
115573,cube,polar,8,1.95312,14,52,120,0,16,128
115593,cube,polar,8,1.95312,8,44,44,0,16,128
115589,cube,polar,8,0.976562,7,22,22,0,16,128
115590,cube,polar,8,0.976562,14,26,26,0,16,128
115571,cube,polar,8,0.976562,15,27,27,0,16,128
115550,cube,polar,8,1.95312,34,66,66,0,16,128
115551,cube,polar,8,1.95312,35,81,81,0,16,128
115563,cube,polar,8,1.95312,54,106,106,0,16,128
115564,cube,polar,8,1.95312,49,102,102,0,16,128
113909,cube,polar,8,3.90625,0,27,30,0,16,128
113901,cube,polar,8,1.95312,70,81,81,0,16,128
113906,cube,polar,8,1.95312,43,43,43,0,16,128
113907,cube,polar,8,1.95312,101,103,103,0,16,128
113896,cube,polar,8,0.976562,8,50,50,0,16,128
113897,cube,polar,8,0.976562,3,22,22,0,16,128
113891,cube,polar,8,1.95312,27,70,102,0,16,128
113892,cube,polar,8,1.95312,15,32,93,0,16,128
113817,cube,polar,8,1.95312,6,22,86,0,16,128
113818,cube,polar,8,1.95312,8,11,44,0,16,128
113795,cube,polar,8,1.95312,17,54,54,0,16,128
113815,cube,polar,8,1.95312,63,119,119,0,16,128
113816,cube,polar,8,1.95312,56,104,104,0,16,128
113800,cube,polar,8,0.976562,6,19,19,0,16,128
113801,cube,polar,8,0.976562,11,18,18,0,16,128
113802,cube,polar,8,0.976562,6,39,39,0,16,128
113793,cube,polar,8,1.95312,51,71,71,0,16,128
113794,cube,polar,8,1.95312,6,26,26,0,16,128
113785,cube,polar,8,1.95312,3,6,20,0,16,128
113567,cube,polar,8,3.90625,0,6,54,0,16,128
113568,cube,polar,8,3.90625,3,29,29,0,16,128
445342,cube,polar,8,31.25,0,8,24,0,16,128
445866,cube,polar,8,3.90625,49,72,72,0,16,128
445869,cube,polar,8,3.90625,0,0,36,0,16,128
445820,cube,polar,8,3.90625,8,100,100,0,16,128
445855,cube,polar,8,1.95312,5,85,85,0,16,128
445865,cube,polar,8,1.95312,36,70,70,0,16,128
445859,cube,polar,8,0.976562,20,31,31,0,16,128
445863,cube,polar,8,0.976562,29,36,36,0,16,128
445817,cube,polar,8,1.95312,37,111,111,0,16,128
445818,cube,polar,8,1.95312,28,74,74,0,16,128
445790,cube,polar,8,1.95312,0,27,27,0,16,128
445755,cube,polar,8,3.90625,55,55,55,0,16,128
445752,cube,polar,8,1.95312,42,69,69,0,16,128
445742,cube,polar,8,0.976562,33,37,37,0,16,128
445747,cube,polar,8,0.976562,28,41,41,0,16,128
445749,cube,polar,8,0.976562,19,35,35,0,16,128
445734,cube,polar,8,0.976562,20,20,20,0,16,128
445741,cube,polar,8,0.976562,26,28,28,0,16,128
445731,cube,polar,8,1.95312,40,57,57,0,16,128
445704,cube,polar,8,1.95312,29,47,47,0,16,128
445705,cube,polar,8,1.95312,95,95,95,0,16,128
445710,cube,polar,8,0.976562,28,33,33,0,16,128
445711,cube,polar,8,0.976562,20,29,29,0,16,128
445698,cube,polar,8,1.95312,35,36,36,0,16,128
445692,cube,polar,8,0.976562,21,32,32,0,16,128
445695,cube,polar,8,0.976562,20,36,36,0,16,128
445654,cube,polar,8,1.95312,55,78,78,0,16,128
445645,cube,polar,8,1.95312,37,44,44,0,16,128
445649,cube,polar,8,1.95312,48,74,74,0,16,128
445629,cube,polar,8,0.976562,15,27,27,0,16,128
445630,cube,polar,8,0.976562,28,35,35,0,16,128
441257,cube,polar,8,3.90625,0,51,51,0,16,128
441293,cube,polar,8,1.95312,0,70,70,0,16,128
441294,cube,polar,8,1.95312,0,22,22,0,16,128
441283,cube,polar,8,1.95312,10,96,96,0,16,128
441284,cube,polar,8,1.95312,1,32,32,0,16,128
441285,cube,polar,8,1.95312,17,32,32,0,16,128
441286,cube,polar,8,1.95312,4,20,20,0,16,128
440679,cube,polar,8,3.90625,23,71,71,0,16,128
440762,cube,polar,8,1.95312,77,96,96,0,16,128
440771,cube,polar,8,1.95312,32,49,49,0,16,128
440750,cube,polar,8,1.95312,0,0,42,0,16,128
440760,cube,polar,8,0.976562,29,53,53,0,16,128
440761,cube,polar,8,0.976562,7,31,31,0,16,128
440742,cube,polar,8,0.976562,3,31,31,0,16,128
440743,cube,polar,8,0.976562,4,28,28,0,16,128
440735,cube,polar,8,0.976562,3,12,37,0,16,128
440738,cube,polar,8,0.976562,12,25,25,0,16,128
440739,cube,polar,8,0.976562,2,26,26,0,16,128
440675,cube,polar,8,1.95312,17,84,84,0,16,128
440567,cube,polar,8,1.95312,9,54,54,0,16,128
440558,cube,polar,8,3.90625,0,3,61,0,16,128
440559,cube,polar,8,1.95312,7,26,26,0,16,128
440562,cube,polar,8,1.95312,0,45,128,0,16,128
440563,cube,polar,8,1.95312,0,14,50,0,16,128
440566,cube,polar,8,1.95312,33,106,106,0,16,128
474093,cube,polar,8,3.90625,21,91,91,0,16,128
474078,cube,polar,8,3.90625,3,13,45,0,16,128
474081,cube,polar,8,3.90625,10,18,18,0,16,128
474040,cube,polar,8,3.90625,56,84,84,0,16,128
474057,cube,polar,8,3.90625,32,66,120,0,16,128
474049,cube,polar,8,1.95312,22,39,39,0,16,128
474050,cube,polar,8,1.95312,105,107,107,0,16,128
474051,cube,polar,8,1.95312,13,64,117,0,16,128
474052,cube,polar,8,1.95312,13,31,57,0,16,128
474045,cube,polar,8,1.95312,30,44,44,0,16,128
474046,cube,polar,8,1.95312,38,88,88,0,16,128
474034,cube,polar,8,3.90625,20,27,27,0,16,128
474035,cube,polar,8,3.90625,1,38,38,0,16,128
474008,cube,polar,8,3.90625,52,64,64,0,16,128
474009,cube,polar,8,3.90625,25,28,28,0,16,128
473993,cube,polar,8,1.95312,12,64,64,0,16,128
473995,cube,polar,8,1.95312,17,82,82,0,16,128
473969,cube,polar,8,1.95312,20,55,55,0,16,128
473972,cube,polar,8,0.976562,19,19,19,0,16,128
473974,cube,polar,8,0.976562,11,21,21,0,16,128
473975,cube,polar,8,0.976562,14,22,22,0,16,128
473963,cube,polar,8,1.95312,6,6,19,0,16,128
473964,cube,polar,8,1.95312,44,69,95,0,16,128
473965,cube,polar,8,1.95312,30,30,30,0,16,128
473818,cube,polar,8,1.95312,14,60,60,0,16,128
473819,cube,polar,8,1.95312,19,54,54,0,16,128
473808,cube,polar,8,1.95312,11,60,60,0,16,128
473811,cube,polar,8,1.95312,29,91,91,0,16,128
473762,cube,polar,8,1.95312,25,33,33,0,16,128
473766,cube,polar,8,1.95312,0,6,25,0,16,128
473767,cube,polar,8,1.95312,0,7,34,0,16,128
473768,cube,polar,8,1.95312,12,37,37,0,16,128
473753,cube,polar,8,1.95312,12,32,32,0,16,128
473754,cube,polar,8,1.95312,22,67,67,0,16,128
473755,cube,polar,8,1.95312,0,26,77,0,16,128
473756,cube,polar,8,1.95312,0,28,81,0,16,128
473757,cube,polar,8,1.95312,34,94,94,0,16,128
473758,cube,polar,8,1.95312,13,80,80,0,16,128
473759,cube,polar,8,1.95312,80,84,84,0,16,128
473574,cube,polar,8,1.95312,60,74,74,0,16,128
473576,cube,polar,8,1.95312,67,101,101,0,16,128
473585,cube,polar,8,1.95312,14,93,93,0,16,128
473586,cube,polar,8,1.95312,25,57,57,0,16,128
473568,cube,polar,8,0.976562,17,20,20,0,16,128
473571,cube,polar,8,0.976562,14,25,25,0,16,128
473558,cube,polar,8,1.95312,29,42,42,0,16,128
473553,cube,polar,8,1.95312,70,90,90,0,16,128
473555,cube,polar,8,1.95312,17,28,28,0,16,128
473556,cube,polar,8,1.95312,54,74,74,0,16,128
473543,cube,polar,8,1.95312,38,115,115,0,16,128
473544,cube,polar,8,1.95312,52,94,94,0,16,128
473545,cube,polar,8,1.95312,55,66,66,0,16,128
473546,cube,polar,8,1.95312,15,23,23,0,16,128
473530,cube,polar,8,3.90625,44,44,44,0,16,128
473464,cube,polar,8,3.90625,36,36,36,0,16,128
473472,cube,polar,8,1.95312,21,39,39,0,16,128
473444,cube,polar,8,1.95312,43,50,50,0,16,128
473447,cube,polar,8,1.95312,54,84,84,0,16,128
473435,cube,polar,8,1.95312,21,26,26,0,16,128
473436,cube,polar,8,1.95312,53,66,66,0,16,128
473429,cube,polar,8,3.90625,49,49,49,0,16,128
473430,cube,polar,8,3.90625,28,101,101,0,16,128
473431,cube,polar,8,3.90625,0,34,34,0,16,128
473150,cube,polar,8,7.81249,23,27,27,0,16,128
473379,cube,polar,8,7.81249,6,76,76,0,16,128
473373,cube,polar,8,1.95312,40,75,75,0,16,128
473374,cube,polar,8,1.95312,41,41,41,0,16,128
473375,cube,polar,8,1.95312,55,66,66,0,16,128
473376,cube,polar,8,1.95312,21,56,56,0,16,128
473363,cube,polar,8,1.95312,15,24,24,0,16,128
473364,cube,polar,8,1.95312,78,96,96,0,16,128
473365,cube,polar,8,1.95312,71,74,74,0,16,128
473350,cube,polar,8,1.95312,8,28,28,0,16,128
473352,cube,polar,8,1.95312,55,55,55,0,16,128
473353,cube,polar,8,1.95312,63,98,98,0,16,128
473332,cube,polar,8,1.95312,27,58,58,0,16,128
473344,cube,polar,8,1.95312,40,75,75,0,16,128
473333,cube,polar,8,0.976562,13,27,27,0,16,128
473334,cube,polar,8,0.976562,14,30,30,0,16,128
473339,cube,polar,8,0.976562,1,28,28,0,16,128
473328,cube,polar,8,1.95312,36,46,46,0,16,128
473329,cube,polar,8,1.95312,52,79,79,0,16,128
473317,cube,polar,8,1.95312,63,128,128,0,16,128
473320,cube,polar,8,1.95312,37,73,73,0,16,128
473167,cube,polar,8,3.90625,19,24,24,0,16,128
473186,cube,polar,8,1.95312,9,41,41,0,16,128
473187,cube,polar,8,1.95312,22,31,31,0,16,128
473178,cube,polar,8,1.95312,3,41,41,0,16,128
473179,cube,polar,8,1.95312,12,39,39,0,16,128
473182,cube,polar,8,1.95312,40,43,43,0,16,128
473183,cube,polar,8,1.95312,20,80,80,0,16,128
473163,cube,polar,8,1.95312,12,19,19,0,16,128
473164,cube,polar,8,1.95312,66,74,74,0,16,128
473165,cube,polar,8,1.95312,5,26,26,0,16,128
473166,cube,polar,8,1.95312,9,40,40,0,16,128
372103,cube,polar,8,3.90625,0,74,74,0,16,128
372096,cube,polar,8,1.95312,6,42,42,0,16,128
372098,cube,polar,8,1.95312,34,75,75,0,16,128
372099,cube,polar,8,1.95312,9,103,103,0,16,128
372100,cube,polar,8,1.95312,29,91,91,0,16,128
372086,cube,polar,8,1.95312,23,76,76,0,16,128
372087,cube,polar,8,1.95312,16,46,46,0,16,128
372088,cube,polar,8,1.95312,11,18,18,0,16,128
372089,cube,polar,8,1.95312,18,59,59,0,16,128
372020,cube,polar,8,3.90625,8,42,42,0,16,128
372021,cube,polar,8,3.90625,21,47,47,0,16,128
372018,cube,polar,8,3.90625,28,28,28,0,16,128
371976,cube,polar,8,1.95312,41,62,62,0,16,128
371977,cube,polar,8,1.95312,10,20,20,0,16,128
371978,cube,polar,8,1.95312,73,73,73,0,16,128
371972,cube,polar,8,0.976562,54,54,54,0,16,128
371975,cube,polar,8,0.976562,42,49,49,0,16,128
371949,cube,polar,8,1.95312,19,91,91,0,16,128
371951,cube,polar,8,1.95312,17,91,91,0,16,128
371960,cube,polar,8,1.95312,89,89,89,0,16,128
371961,cube,polar,8,1.95312,52,77,77,0,16,128
371956,cube,polar,8,0.976562,17,39,39,0,16,128
371957,cube,polar,8,0.976562,13,20,20,0,16,128
371946,cube,polar,8,3.90625,13,59,60,0,16,128
371947,cube,polar,8,3.90625,10,28,36,0,16,128
371948,cube,polar,8,3.90625,55,97,97,0,16,128
371942,cube,polar,8,1.95312,16,66,66,0,16,128
371945,cube,polar,8,1.95312,22,51,51,0,16,128
371923,cube,polar,8,1.95312,38,85,85,0,16,128
371928,cube,polar,8,1.95312,18,45,45,0,16,128
371915,cube,polar,8,1.95312,22,84,84,0,16,128
371920,cube,polar,8,1.95312,15,33,33,0,16,128
371888,cube,polar,8,3.90625,61,125,125,0,16,128
371898,cube,polar,8,1.95312,52,52,52,0,16,128
371902,cube,polar,8,1.95312,78,81,81,0,16,128
371905,cube,polar,8,1.95312,58,72,72,0,16,128
371844,cube,polar,8,1.95312,45,45,45,0,16,128
371845,cube,polar,8,1.95312,47,48,48,0,16,128
371836,cube,polar,8,0.976562,34,51,51,0,16,128
371837,cube,polar,8,0.976562,34,34,34,0,16,128
371838,cube,polar,8,0.976562,21,24,24,0,16,128
371839,cube,polar,8,0.976562,7,26,26,0,16,128
371841,cube,polar,8,0.976562,16,18,18,0,16,128
371725,cube,polar,8,1.95312,19,21,21,0,16,128
371726,cube,polar,8,1.95312,67,67,67,0,16,128
371727,cube,polar,8,1.95312,57,63,63,0,16,128
371728,cube,polar,8,1.95312,17,32,32,0,16,128
371701,cube,polar,8,1.95312,42,110,110,0,16,128
371702,cube,polar,8,1.95312,35,78,78,0,16,128
371703,cube,polar,8,1.95312,68,70,70,0,16,128
371704,cube,polar,8,1.95312,6,42,42,0,16,128
371634,cube,polar,8,3.90625,24,118,118,0,16,128
367886,cube,polar,8,1.95312,0,125,125,0,16,128
367852,cube,polar,8,1.95312,67,69,69,0,16,128
367861,cube,polar,8,1.95312,58,61,61,0,16,128
367857,cube,polar,8,0.976562,25,28,28,0,16,128
367699,cube,polar,8,1.95312,94,101,101,0,16,128
367704,cube,polar,8,0.976562,42,51,51,0,16,128
367692,cube,polar,8,0.976562,54,64,64,0,16,128
367675,cube,polar,8,1.95312,0,41,41,0,16,128
367682,cube,polar,8,0.976562,18,46,46,0,16,128
367689,cube,polar,8,0.976562,34,69,69,0,16,128
367648,cube,polar,8,0.976562,28,28,28,0,16,128
367561,cube,polar,8,3.90625,0,41,66,0,16,128
367622,cube,polar,8,1.95312,9,33,33,0,16,128
367623,cube,polar,8,1.95312,15,47,47,0,16,128
367628,cube,polar,8,1.95312,23,62,62,0,16,128
367615,cube,polar,8,1.95312,18,60,60,0,16,128
367620,cube,polar,8,1.95312,2,46,46,0,16,128
367607,cube,polar,8,0.976562,13,35,35,0,16,128
367614,cube,polar,8,0.976562,16,46,46,0,16,128
367587,cube,polar,8,1.95312,30,110,110,0,16,128
367563,cube,polar,8,1.95312,5,51,51,0,16,128
367576,cube,polar,8,0.976562,0,2,19,0,16,128
367577,cube,polar,8,0.976562,9,18,35,0,16,128
367573,cube,polar,8,0.976562,15,27,27,0,16,128
367574,cube,polar,8,0.976562,22,39,39,0,16,128
367575,cube,polar,8,0.976562,0,22,22,0,16,128
367546,cube,polar,8,1.95312,22,64,64,0,16,128
367556,cube,polar,8,1.95312,32,108,108,0,16,128
367557,cube,polar,8,1.95312,12,55,55,0,16,128
367545,cube,polar,8,1.95312,20,91,91,0,16,128
367474,cube,polar,8,3.90625,0,32,32,0,16,128
367510,cube,polar,8,1.95312,0,0,39,0,16,128
367511,cube,polar,8,1.95312,0,64,64,0,16,128
367487,cube,polar,8,1.95312,0,117,117,0,16,128
367488,cube,polar,8,1.95312,0,77,77,0,16,128
366622,cube,polar,8,15.625,0,0,49,0,16,128
366559,cube,polar,8,3.90625,0,0,71,0,16,128
366538,cube,polar,8,1.95312,19,42,42,0,16,128
366540,cube,polar,8,1.95312,14,69,69,0,16,128
366527,cube,polar,8,3.90625,3,60,60,0,16,128
366531,cube,polar,8,1.95312,5,44,44,0,16,128
366532,cube,polar,8,1.95312,0,20,20,0,16,128
366535,cube,polar,8,1.95312,36,52,52,0,16,128
366536,cube,polar,8,1.95312,33,35,35,0,16,128
366422,cube,polar,8,7.81249,43,93,96,0,16,128
366453,cube,polar,8,7.81249,0,0,106,0,16,128
366441,cube,polar,8,3.90625,25,63,63,0,16,128
366433,cube,polar,8,1.95312,22,59,59,0,16,128
366439,cube,polar,8,1.95312,36,62,62,0,16,128
366402,cube,polar,8,3.90625,0,4,39,0,16,128
366394,cube,polar,8,1.95312,27,32,32,0,16,128
366398,cube,polar,8,1.95312,45,77,77,0,16,128
366401,cube,polar,8,1.95312,17,39,39,0,16,128
366393,cube,polar,8,1.95312,49,68,68,0,16,128
366369,cube,polar,8,1.95312,18,28,28,0,16,128
366372,cube,polar,8,1.95312,49,66,66,0,16,128
366322,cube,polar,8,3.90625,41,52,52,0,16,128
366324,cube,polar,8,1.95312,52,59,59,0,16,128
366329,cube,polar,8,1.95312,23,60,60,0,16,128
366314,cube,polar,8,1.95312,33,76,76,0,16,128
366317,cube,polar,8,1.95312,12,41,41,0,16,128
366310,cube,polar,8,1.95312,35,46,46,0,16,128
366311,cube,polar,8,1.95312,31,60,60,0,16,128
366292,cube,polar,8,3.90625,0,0,63,0,16,128
366301,cube,polar,8,3.90625,8,19,19,0,16,128
366297,cube,polar,8,1.95312,5,65,65,0,16,128
366300,cube,polar,8,1.95312,0,56,56,0,16,128
366280,cube,polar,8,7.81249,0,0,64,0,16,128
366279,cube,polar,8,3.90625,14,19,19,0,16,128
365959,cube,polar,8,3.90625,4,22,22,0,16,128
462984,cube,polar,8,3.90625,3,25,73,0,16,128
462978,cube,polar,8,1.95312,0,18,18,0,16,128
462979,cube,polar,8,1.95312,0,42,42,0,16,128
462980,cube,polar,8,1.95312,0,43,43,0,16,128
462981,cube,polar,8,1.95312,0,28,28,0,16,128
462961,cube,polar,8,1.95312,2,50,50,0,16,128
462962,cube,polar,8,1.95312,2,36,36,0,16,128
462963,cube,polar,8,1.95312,2,85,85,0,16,128
462964,cube,polar,8,1.95312,1,54,54,0,16,128
462953,cube,polar,8,1.95312,0,4,27,0,16,128
462954,cube,polar,8,1.95312,0,6,22,0,16,128
462955,cube,polar,8,1.95312,0,36,36,0,16,128
462956,cube,polar,8,1.95312,2,47,47,0,16,128
462880,cube,polar,8,1.95312,0,7,56,0,16,128
462881,cube,polar,8,1.95312,0,14,83,0,16,128
462879,cube,polar,8,1.95312,0,1,24,0,16,128
459512,cube,polar,8,3.90625,13,89,103,0,16,128
459510,cube,polar,8,1.95312,6,27,54,0,16,128
459511,cube,polar,8,1.95312,7,35,69,0,16,128
459464,cube,polar,8,3.90625,5,34,34,0,16,128
459478,cube,polar,8,1.95312,0,25,25,0,16,128
459479,cube,polar,8,1.95312,0,12,31,0,16,128
459469,cube,polar,8,1.95312,4,54,54,0,16,128
459470,cube,polar,8,1.95312,4,74,74,0,16,128
459471,cube,polar,8,1.95312,2,43,43,0,16,128
459472,cube,polar,8,1.95312,1,30,30,0,16,128
100061,cube,polar,8,3.90625,36,36,36,0,16,128
100053,cube,polar,8,1.95312,22,30,30,0,16,128
100054,cube,polar,8,1.95312,12,36,36,0,16,128
100056,cube,polar,8,1.95312,1,49,49,0,16,128
100057,cube,polar,8,1.95312,4,33,33,0,16,128
100058,cube,polar,8,1.95312,3,25,25,0,16,128
100060,cube,polar,8,1.95312,51,51,51,0,16,128
99748,cube,polar,8,3.90625,0,102,102,0,16,128
99750,cube,polar,8,1.95312,11,22,22,0,16,128
99751,cube,polar,8,1.95312,66,76,76,0,16,128
99752,cube,polar,8,1.95312,16,17,17,0,16,128
99726,cube,polar,8,1.95312,51,67,67,0,16,128
99727,cube,polar,8,1.95312,20,31,31,0,16,128
99746,cube,polar,8,1.95312,6,24,24,0,16,128
99747,cube,polar,8,1.95312,42,76,76,0,16,128
99722,cube,polar,8,1.95312,96,97,97,0,16,128
99723,cube,polar,8,1.95312,69,71,71,0,16,128
99724,cube,polar,8,1.95312,75,80,80,0,16,128
99725,cube,polar,8,1.95312,53,88,88,0,16,128
99588,cube,polar,8,3.90625,50,56,56,0,16,128
99622,cube,polar,8,1.95312,10,28,28,0,16,128
99623,cube,polar,8,1.95312,7,25,25,0,16,128
99626,cube,polar,8,1.95312,76,77,77,0,16,128
